Seeds for the ENGLISH Leaf Green version farmed by po and 10Ben.,,,,,,,,,,,,,,
#,Intro Time ms (GBA),Intro Time ms (NDS),MONO/LR,MONO/L=A,MONO/HELP,STEREO/LR,STEREO/L=A,STEREO/HELP,"MONO/LR, Start","MONO/L=A, Start","MONO/HELP, Start","STEREO/LR, Start","STEREO/L=A, Start","STEREO/HELP, Start"
2078,68477,69515,DC13,DC01,DC02,DC13,DC01,DC0A,FDEF,6B61,06FE,2246,FDDB,DBFA
2079,68494,69532,224F,2245,2247,224F,2245,223C,47F2,B749,31A1,6B6A,480B,223F
2080,68511,69549,6B72,6B69,6B6A,6B72,6B69,6B6A,9317,FDDB,7F26,B752,930E,6B62
2081,68527,69566,B75A,B751,B75A,B762,B751,B75A,0706,47F5,CB0C,FDEF,06FD,B74A
2082,68544,69582,FDF6,FDE3,FDE4,FDF6,FDE3,FDE4,31B2,930F,123A,4808,31AA,FDE6
2083,68561,69599,4803,47FA,47FB,4819,4810,4811,7F2C,06FD,5AF5,931A,7F23,4800
2084,68578,69616,9320,9317,9317,931F,9316,930F,CB1C,31AA,A6D7,0706,CB16,930F
2085,68594,69633,0717,0705,070F,0717,070E,0706,1243,7F23,ED68,31B2,124E,0709
2086,68611,69649,31B1,31B1,31B2,31B1,31B1,31B2,5AFB,CB16,36B3,7F2C,5AF1,31A1
2087,68628,69666,7F34,7F2C,7F25,7F34,7F2C,7F25,A6D4,1239,7AF5,CB1C,A6D1,7F1C
2088,68645,69683,CB1A,CB1C,CB13,CB1A,CB1C,CB13,ED6D,5AE7,B6A4,1257,ED65,CB14
2089,68661,69700,1242,1238,1244,1256,124D,1256,36BD,A6CB,0006,5AF0,36B1,124F
2090,68678,69716,5AFA,5AF0,5AF2,5AFA,5AF0,5AFB,7B04,ED5F,4B47,A6DB,7AF4,5AF5
2091,68695,69733,A6DB,A6DE,A6DC,A6DB,A6D1,A6DC,B6A2,36A7,9214,ED6D,B6A3,A6D7
2092,68712,69750,ED77,ED65,ED71,ED7A,ED65,ED71,0016,7AFB,DB23,36BD,0024,ED68
2093,68728,69767,36C3,36BA,36B2,36C3,36BA,36B2,4B45,B6A3,271E,7B04,4B49,36B3
2094,68745,69784,7B05,7AFC,7AFD,7B0C,7AFC,7AFD,9214,000D,694C,B6A2,9213,7AF5
2095,68762,69800,B6B1,B6A1,B6A2,B6B1,B6AB,B6A2,DB23,4B46,B777,002E,DB22,B6A4
2096,68779,69817,0022,000D,0016,0035,002C,002D,2726,9213,2ED0,4B4F,2714,001B
2097,68795,69834,4B4D,4B4E,4B4F,4B57,4B51,4B45,6956,DB22,604F,9214,6943,4B3D
2098,68812,69851,921C,9213,9214,921C,9213,9214,B777,2714,A69B,DB23,B78B,920C
2099,68829,69867,DB2B,DB22,DB2B,DB33,DB22,DB2D,2ED8,6943,EFF7,271D,2ECF,DB23
2100,68846,69884,272E,271C,271D,272E,271C,271D,6057,B776,3BBC,6956,604E,271E
2101,68862,69901,6954,694B,6954,6954,694B,6954,A6A7,2ECB,825E,B78D,A6A1,694C
2102,68879,69918,B77F,B77E,B781,B795,B793,B796,EFFF,604E,CC3E,2ED4,EFF7,B78C
2103,68896,69934,2EE0,2ED3,2ED8,2EDC,2ED7,2ED4,3BCD,A6A1,178F,6057,3BC1,2EDA
2104,68912,69951,6055,6050,6057,6055,6050,6057,8273,EFF7,5E20,A6A7,8260,604F
2105,68929,69968,A6B3,A6AB,A6AB,A6B3,A6AB,A69F,CC46,3BC1,9FF0,EFFF,CC4B,A69B
2106,68946,69985,F00B,EFFF,F000,F00B,EFFF,F000,1797,8260,E0E3,3BCC,1784,EFF7
2107,68963,70001,3BCC,3BC1,3BC4,3BD2,3BC1,3BC4,5E28,CC33,26E2,8273,5E20,3BBC
2108,68979,70018,827C,8273,826A,827C,8273,826A,9FEF,1784,70B9,CC5D,9FEF,825E
2109,68996,70035,CC4C,CC3B,CC3D,CC66,CC52,CC54,E0EA,5E1A,B4F8,178E,E0E1,CC55
2110,69013,70052,1797,1797,1798,17A0,1797,1798,26F5,9FEF,055A,5E23,26E1,178F
2111,69030,70068,5E27,5E29,5E1F,5E32,5E29,5E2A,70CB,E0D8,4BE2,9FEF,70CE,5E1E
2112,69046,70085,9FF7,9FEE,9FF8,A002,9FEE,9FF8,B500,26E1,9535,E0E1,B4FF,9FF0
2113,69063,70102,E0E9,E0EA,E0E1,E0E9,E0EA,E0EA,0558,70B8,1D25,26F5,054F,E0E3
2114,69080,70119,26FD,26F4,26EA,26FB,26F4,26EA,4BDF,B4F7,3F0B,70E0,4BE0,26E2
2115,69097,70136,70D3,70CC,70CD,70EA,70E2,70E3,9535,0559,8977,B508,9535,70DB
2116,69113,70152,B510,B4FF,B508,B511,B507,B508,1D27,4BD6,D165,0558,1D5B,B4F8
2117,69130,70169,056A,0561,0558,056A,0557,0562,3F16,9535,1B80,4BDF,3F40,055A
2118,69147,70186,4BE7,4BDE,4BE9,4BF4,4BDE,4BE9,897F,1D24,627D,953E,89C1,4BE2
2119,69164,70203,953D,9534,953D,953D,9534,9541,D177,3F03,BFFF,1D5D,D164,9535
2120,69180,70219,1D2F,1D26,1D27,1D65,1D5C,1D5D,1B85,8975,F791,3F41,1BB2,1D5C
2121,69197,70236,3F1E,3F15,3F13,3F54,3F40,3F4A,6285,D171,410C,89CA,6272,3F41
2122,69214,70253,8986,897E,897E,89C8,89C9,89CB,C007,1B7C,8165,D16D,C036,89B8
2123,69231,70270,D181,D179,D16D,D17F,D176,D16D,F7A3,6272,BE80,1BBB,F7C5,D16F
2124,69247,70286,1B84,1B84,1B85,1BC4,1BB0,1BB1,410B,C00A,02E1,6285,4136,1BB5
2125,69264,70303,628D,6283,627B,6283,627A,6285,816F,F799,31C2,C03F,818B,6273
2126,69281,70320,C018,C006,C010,C047,C03E,C046,BE8F,4102,CB3C,F7CE,BE88,C037
2127,69298,70337,F7A1,F7A3,F799,F7D6,F7CD,F7DB,02E9,8165,0043,4149,02E3,F7D1
2128,69314,70353,411D,4113,4116,4151,414C,4149,31CA,BE89,2602,8196,31C1,4145
2129,69331,70370,8177,816C,816D,819B,818A,8191,CB4E,02E0,6F80,BE8F,CB7B,8184
2130,69348,70387,BE99,BE87,BE91,BE90,BE87,BE8F,004B,31B7,B852,02E9,0081,BE87
2131,69365,70404,02F1,02E8,02E9,02F1,02E8,02E9,2614,CB45,0078,31CA,2629,02D7
2132,69381,70421,31D2,31CA,31CC,31C8,31CA,31CA,6F91,0042,885C,CB85,6F97,31C2
2133,69398,70437,CB56,CB43,CB4E,CB82,CB79,CB84,B863,2601,B430,008A,B86F,CB7C
2134,69415,70454,005D,0054,0055,0094,007F,008A,0080,6F88,FC9A,2632,0080,0082
2135,69432,70471,261C,2613,2614,2631,2632,2633,8858,B85C,4AA9,6FA0,8885,262B
2136,69448,70488,6F99,6F90,6F88,6FB1,6F9F,6FA0,B438,0080,8F4C,B882,B466,6FA1
2137,69465,70504,B862,B859,B863,B880,B877,B881,FCA2,885B,D740,0080,FCB6,B870
2138,69482,70521,0088,007F,0089,0088,007F,0089,4AA7,B438,3359,889A,4AB6,0078
2139,69498,70538,886C,8857,8864,8896,888D,889A,8F54,FC8F,646A,B476,8F67,8892
2140,69515,70555,B440,B437,B445,B47E,B46E,B46F,D748,4A9E,B179,FCB7,D741,B467
2141,69532,70571,FCAA,FC97,FCA2,FCC7,FCB6,FCB7,336E,8F55,FABF,4ABF,3395,FCAF
2142,69549,70588,4AB7,4AAE,4AAF,4AC7,4ABE,4AC8,646B,D73F,43EF,8F70,6497,4AB7
2143,69565,70605,8F5C,8F5F,8F54,8F78,8F6F,8F7B,B182,3364,8C29,D740,B18D,8F68
2144,69582,70622,D753,D747,D740,D750,D73F,D748,FAC7,646A,B697,3396,FAD8,D738
2145,69599,70638,3369,3369,3361,339E,3395,33A2,43F7,B170,2D2A,64A7,4416,338E
2146,69616,70655,647B,646A,6475,64B2,64A7,649C,8C2A,FAC8,68B4,B19F,8C28,6498
2147,69632,70672,B181,B180,B179,B19E,B1A1,B196,B697,43EE,B136,FAE8,B696,B19A
2148,69649,70689,FACF,FAD0,FAD1,FAE9,FAE7,FAE1,2D29,8C2C,FA6A,441F,2D5D,FAE0
2149,69666,70705,43FF,43F6,4400,4427,4415,4416,68B8,B68E,43CD,8C31,68E8,440E
2150,69683,70722,8C39,8C32,8C31,8C3B,8C29,8C2A,B133,2D29,8BCC,B697,B149,8C29
2151,69699,70739,B6A7,B69E,B69F,B6A7,B69E,B696,FA6A,68B3,E95F,2D67,FA81,B699
2152,69716,70756,2D3A,2D31,2D29,2D6F,2D65,2D6A,43D5,B12A,146D,68ED,43E8,2D5E
2153,69733,70773,68C4,68B7,68B9,68EE,68EE,68ED,8BD4,FA61,5DBF,B152,8BCB,68DE
2154,69750,70789,B13B,B13D,B133,B164,B15D,B15C,E962,43CC,A231,FA81,E9C4,B156
2155,69766,70806,FA7A,FA71,FA72,FA89,FA80,FA8E,1475,8BD6,DF03,43EA,1489,FA82
2156,69783,70823,43D4,43CB,43CC,43F2,43F0,43F4,5DC8,E959,2504,8BD4,5DD6,43E2
2157,69800,70840,8BDC,8BD3,8BE1,8BE7,8BD3,8BDF,A243,146C,6876,E9C9,A24E,8BCC
2158,69817,70856,E96A,E966,E962,E9D5,E9D1,E9CD,DF0B,5DBF,F693,149C,DF21,E9C5
2159,69833,70873,147D,147E,1475,14A4,149B,1492,250C,A230,262D,5DD6,2521,1494
2160,69850,70890,5DC6,5DBD,5DBE,5DE8,5DD5,5DD6,687E,DF0D,5E1A,A260,6875,5DCE
2161,69867,70907,A24B,A238,A239,A25F,A25F,A257,F6A5,250B,A181,DF21,F6E9,A24F
2162,69884,70923,DF1B,DF12,DF0B,DF29,DF20,DF21,2636,687E,EA64,252A,266E,DF19
2163,69900,70940,2514,250B,2514,2532,2521,252A,5E17,F69C,327E,687E,5E2B,2524
2164,69917,70957,6893,6886,687E,688F,687D,687E,A189,262C,A654,F6E7,A1AE,687F
2165,69934,70974,F6AD,F6A4,F6A6,F6FA,F6F1,F6F2,EA6E,5E18,E1DA,267F,EA97,F6DF
2166,69951,70990,263E,2634,2635,267F,267E,2681,3286,A18B,2740,5E3F,3295,2677
2167,69967,71007,5E1F,5E16,5E21,5E3C,5E3E,5E34,A64F,EA59,7383,A1C0,A688,5E37
2168,69984,71024,A199,A192,A189,A1C8,A1B6,A1C0,E1E9,3281,BBB3,EA9F,E223,A1B8
2169,70001,71041,EA76,EA61,EA62,EAA7,EA94,EA95,2751,A646,FAB3,329D,2796,EA98
2170,70017,71057,3285,3289,3286,32A6,329C,329E,738B,E1D9,2AC9,A691,73B5,328B
2171,70034,71074,A663,A65A,A65B,A699,A690,A691,BBC4,273F,9FFD,E236,BBD1,A689
2172,70051,71091,E1EA,E1E1,E1E9,E23E,E22D,E22E,FAB3,738A,DC5D,2793,FAB2,E226
2173,70068,71108,2750,2747,2751,279B,279E,2793,2AD1,BBB2,23D8,73BE,2ADC,278B
2174,70084,71125,739B,7392,7393,73C6,73C6,73C9,A00C,FAB2,6E25,BBDA,A039,73BF
2175,70101,71141,BBCD,BBC4,BBBB,BBE2,BBD9,BBDA,DC6D,2AC8,B66E,FABB,DCB1,BBD2
2176,70118,71158,FABB,FABA,FAB3,FAC3,FAB2,FABB,23E8,A003,FFB4,2AE5,23F5,FAAB
2177,70135,71175,2ACE,2AC5,2AD1,2AE6,2AE4,2AE5,6E2D,DC64,5A95,A042,6E47,2ADD
2178,70151,71192,A016,A004,A005,A04A,A039,A047,B676,23E2,8883,DCB1,B68A,A03A
2179,70168,71208,DC75,DC64,DC65,DCC2,DCB0,DCB9,FFB2,6E26,D0EF,23FE,FFBF,DCA9
2180,70185,71225,23E8,23EA,23E8,2406,23FD,23FE,5AA6,B678,1A28,6E50,5ACA,23F6
2181,70202,71242,6E2B,6E22,6E2C,6E58,6E4F,6E5D,888C,FFA9,63CF,B693,88AE,6E48
2182,70218,71259,B688,B675,B681,B69B,B692,B69F,D0F5,5A9D,AB7B,FFD2,D113,B68B
2183,70235,71275,FFC5,FFB1,FFB2,FFDA,FFD1,FFC8,1A2F,8885,1E52,5ADD,1A3E,FFCA
2184,70252,71292,5AAF,5AA6,5AA6,5AE8,5ADC,5AD3,63DE,D0F2,4038,88C1,63F6,5AD5
2185,70269,71309,888B,888C,888B,88C1,88BF,88BF,AB8C,1A1C,8C77,D119,AB83,88B1
2186,70285,71326,D0FC,D0F3,D0FB,D122,D118,D11A,1E5A,63D1,D5C5,1A3E,1E88,D108
2187,70302,71342,1A38,1A22,1A2E,1A4A,1A44,1A3F,4049,AB7A,1F04,63FE,4084,1A3F
2188,70319,71359,63EA,63DE,63D5,6407,63FC,63FF,8C73,1E51,671E,AB83,8C8B,63F6
2189,70336,71376,AB8B,AB8C,AB8F,AB8B,AB8B,AB8D,D5C2,4037,B053,1E91,D5E3,AB85
2190,70352,71393,1E6E,1E59,1E66,1E99,1E90,1E9B,1F0A,8C6B,140B,4098,1F17,1E89
2191,70369,71410,4051,404B,404B,409F,408F,4098,6724,D5B9,442F,8C9A,671C,4088
2192,70386,71426,8C83,8C7A,8C75,8CA2,8C93,8C96,B052,1EFC,8C93,D5DB,B045,8C93
2193,70403,71443,D5D6,D5CD,D5CE,D5E2,D5E1,D5D7,1411,671C,D6A8,1F24,1433,D5DB
2194,70419,71460,1F0A,1EFB,1F09,1F30,1F29,1F1C,4437,B051,1F1E,671C,445A,1F14
2195,70436,71477,672A,671B,6722,672A,6725,6722,8C9B,13FD,6747,B052,8CA5,671C
2196,70453,71493,B05A,B05A,B052,B05A,B05A,B052,D6B7,4427,C3C4,1446,D6D2,B053
2197,70470,71510,1419,1410,1411,144E,1445,1447,1F26,8C84,FC2C,4469,1F3C,1441
2198,70486,71527,4436,4436,442E,4468,4461,4460,674A,D6B1,45DA,8CB1,6740,4461
2199,70503,71544,8CA3,8C98,8C9B,8CC4,8CAC,8CBB,C3CC,1F16,8356,D6DC,C436,8CB1
2200,70520,71560,D6C2,D6B9,D6BA,D6E5,D6E4,D6E3,FC3A,6749,C508,1F3C,FC42,D6D4
2201,70537,71577,1F25,1F27,1F2A,1F46,1F3C,1F46,45E2,C3CD,12E2,6752,45F1,1F3E
2202,70553,71594,6750,6749,6747,675A,6751,674F,835D,FC30,5BE6,C43F,8380,6749
2203,70570,71611,C3D4,C3CB,C3D6,C447,C436,C440,C510,45D2,D699,FC56,C511,C437
2204,70587,71627,FC33,FC2D,FC36,FC5E,FC55,FC56,12F3,8358,0ABE,45F9,1301,FC4E
2205,70603,71644,45E1,45DB,45D9,4601,45FB,45F0,5BEE,C505,4DE3,8394,5BFB,45EB
2206,70620,71661,8366,835C,8355,8391,8388,8392,D69B,12E1,9C47,C51C,D6DF,838A
2207,70637,71678,C50E,C50D,C510,C52C,C51B,C524,0ABD,5BE5,E5AA,130A,0B09,C514
2208,70654,71694,12FB,12E9,12F3,1309,1309,1301,4DEB,D698,2DD4,5C04,4E0B,12F9
2209,70670,71711,5BF6,5BED,5BF6,5C0C,5C03,5C04,9C4F,0ABD,8FE8,D6EE,9C75,5C06
2210,70687,71728,D6AA,D69A,D69B,D6F6,D6ED,D6EE,E5B2,4DEB,BFC0,0B09,E5E7,D6E6
2211,70704,71745,0AC5,0ABC,0AC6,0B11,0B08,0B12,2DDC,9C46,09EA,4E11,2DE7,0B01
2212,70721,71762,4DFC,4DEA,4DF5,4E19,4E10,4E11,8FE7,E5A9,4CD2,9C7E,9014,4E09
2213,70737,71778,9C57,9C59,9C5A,9C86,9C86,9C7E,BFD2,2DD3,7A5A,E5E7,C016,9C76
2214,70754,71795,E5BA,E5B8,E5BC,E5EF,E5E6,E5EE,09E9,8FDE,BF38,2DE7,0A33,E5E6
2215,70771,71812,2DDA,2DDE,2DD2,2DEF,2DF2,2DF0,4CE2,BFC9,123A,9028,4D05,2DE8
2216,70788,71829,8FF8,8FE6,8FE7,902F,901C,902A,7A6B,09E0,9952,C015,7A62,901F
2217,70804,71845,BFD0,BFD1,BFC8,C028,C014,C01F,BF41,4CD1,BBED,0A35,BF45,C00D
2218,70821,71862,09FA,09F1,09F2,0A3D,0A34,0A35,1242,7A59,098C,4D18,124F,0A2D
2219,70838,71879,4CE2,4CE3,4CDA,4D20,4D0D,4D14,9950,BF2F,4D35,7A6B,999E,4D0C
2220,70855,71896,7A6A,7A61,7A62,7A73,7A6A,7A62,BBF5,1239,976B,BF4E,BC2E,7A63
2221,70871,71912,BF40,BF37,BF38,BF56,BF55,BF4E,0994,9947,DE98,125A,09B8,BF4E
2222,70888,71929,1240,1237,1238,1257,1257,124F,4D3D,BBF5,3A2A,999D,4D4C,1247
2223,70905,71946,9958,994F,995A,99B1,999C,99A6,9773,098E,7400,BC2B,97A1,9995
2224,70922,71963,BC06,BBFD,BBF5,BC3F,BC33,BC2B,DEA0,4D29,BD77,09CD,DE97,BC2C
2225,70938,71979,0994,098B,0998,09D1,09C8,09C9,3A32,976A,05D1,4D4C,3A75,09B9
2226,70955,71996,4D3A,4D31,4D3D,4D54,4D54,4D56,7408,DE97,3667,97A7,742C,4D50
2227,70972,72013,977B,9772,9773,97B0,97A6,97A7,BD76,3A2F,7D48,DEA0,BDAD,97A0
2228,70989,72030,DEA0,DE97,DEA0,DEA0,DE9F,DE98,05E1,73FF,ED34,3A7E,05E8,DE90
2229,71005,72047,3A41,3A39,3A32,3A8F,3A7D,3A7E,367B,BD76,1997,743C,36A3,3A7E
2230,71022,72063,7407,7407,73FF,743D,7434,743F,7D58,05DA,66C5,BDAB,7D4F,742D
2231,71039,72080,BD7E,BD7E,BD82,BDB3,BDAA,BDB3,ED3E,3670,B013,05FA,ED61,BDA3
2232,71056,72097,05E9,05D8,05D9,0602,05F9,05FA,199F,7D47,FB97,36A3,19CB,05E9
2233,71072,72114,3683,3677,366F,36AB,36AB,36AD,66C4,ED35,2773,7D5C,66D9,369B
2234,71089,72130,7D60,7D57,7D50,7D58,7D4F,7D58,B017,199E,71A7,ED6A,B027,7D48
2235,71106,72147,ED45,ED3D,ED3E,ED72,ED73,ED6A,FBA2,66C2,0017,19DF,FBAA,ED6B
2236,71123,72164,19B0,199E,19A8,19E5,19D3,19DD,2784,B00F,268C,66EA,2772,19D5
2237,71139,72181,66CC,66CA,66C4,66EA,66E9,66E2,71AF,FB91,6EDF,B030,71BB,66E2
2238,71156,72197,B017,B00E,B017,B038,B02F,B030,0027,277B,B839,FBB1,004B,B028
2239,71173,72214,FBA9,FB9E,FBA3,FBBE,FBAF,FBBB,2694,71B0,0160,2784,26C1,FBB5
2240,71189,72231,278C,277A,2784,278C,2783,2784,6EF2,0016,4986,71CF,6F05,277C
2241,71206,72248,71B7,71B7,71B8,71CC,71CD,71C4,B841,268B,ABB0,0054,B850,71C6
2242,71223,72264,002F,001E,001F,0065,0052,005D,0172,6EDE,D9F4,26CA,017E,0055
2243,71240,72281,26A1,2693,269E,26DB,26D2,26D3,4999,B82C,2253,6F03,4984,26C2
2244,71256,72298,6EEF,6EE4,6EE7,6F17,6F05,6F0A,ABB8,0160,66C0,B858,AC1D,6F04
2245,71273,72315,B840,B83F,B838,B860,B848,B84F,DA01,4990,B3A8,0191,DA27,B84F
2246,71290,72331,017A,0168,0172,018E,018B,018F,2262,ABAF,FCF3,498E,2271,0186
2247,71307,72348,4996,498E,4998,4996,4998,4998,66C9,D9EE,2750,AC27,66DD,4991
2248,71323,72365,ABC0,ABB7,ABB8,AC2E,AC25,AC26,B3B5,2250,A0FB,DA2D,B3A9,AC12
2249,71340,72382,DA02,DA02,DA03,DA36,DA35,DA2F,FD02,66BF,DD0B,2273,FCF8,DA27
2250,71357,72399,2268,2260,225B,2281,2276,227C,275F,B3A9,1D1E,66DD,2756,2271
2251,71374,72415,66C6,66BD,66C8,66EE,66E5,66DD,A10C,FCF8,5B64,B3B3,A13A,66DE
2252,71390,72432,B3B2,B3B1,B3B5,B3B9,B3B3,B3A7,DD11,2756,A441,FCF9,DD5A,B3A1
2253,71407,72449,FD0A,FD01,FCFC,FD01,FD01,FCF7,1D26,A0FA,EC53,2758,1D3A,FCF3
2254,71424,72466,2760,275E,275F,2767,275E,275F,5B62,DD09,622F,A138,5B7A,2750
2255,71441,72482,A114,A102,A103,A14A,A137,A138,A449,1D1D,905A,DD5E,A45E,A130
2256,71457,72499,DD22,DD19,DD0F,DD70,DD5B,DD68,EC5B,5B63,DB68,1D3A,EC52,DD5D
2257,71474,72516,1D2E,1D25,1D26,1D4F,1D44,1D3A,6237,A449,22BC,5B83,626F,1D3B
2258,71491,72533,5B74,5B6B,5B6C,5B8F,5B84,5B85,906E,EC49,69AB,A46F,9094,5B72
2259,71508,72549,A451,A454,A452,A47A,A470,A467,DB70,6238,ADE3,EC5B,DBBA,A45F
2260,71524,72566,EC5A,EC5A,EC5B,EC63,EC5A,EC5B,22CA,905D,FBB8,626D,22EF,EC4A
2261,71541,72583,6249,6240,6237,6282,6277,6276,69B3,DB66,6E8D,90A9,69AA,6265
2262,71558,72600,906D,906C,9070,90AD,90A4,90A4,ADED,22C1,9410,DBBB,ADD7,9097
2263,71575,72616,DB7D,DB78,DB70,DBCD,DBC3,DBC6,FBB7,69AA,DC74,22FE,FBB7,DBBE
2264,71591,72633,22DA,22C8,22C9,2306,22FC,22FB,6E9D,ADE2,25C4,69B3,6ECB,22F5
2265,71608,72650,69C2,69B9,69BD,69C2,69B9,69BA,9422,FBB7,6EFE,ADE0,9446,69B2
2266,71625,72667,ADE8,ADDF,ADEB,ADE8,ADDF,ADEB,DC84,6E94,B70E,FBC3,DC98,ADE3
2267,71642,72683,FBBF,FBB6,FBC3,FBC8,FBB6,FBC3,25CB,9417,1D52,6ED4,25D0,FBAF
2268,71658,72700,6EA5,6E94,6E9D,6EDC,6ECA,6ED4,6F06,DC72,499B,944B,6F1A,6EC3
2269,71675,72717,941E,9421,9416,945E,944E,944E,B720,25B8,901B,DCA2,B71A,944E
2270,71692,72734,DC8E,DC83,DC84,DCA2,DCA1,DCA1,1D5A,6EFC,D880,25DA,1D51,DC92
2271,71709,72751,25D3,25CA,25CB,25EB,25D8,25DA,49A9,B71A,21C1,6F25,49CC,25D7
2272,71725,72767,6F0E,6EFA,6F06,6F2D,6F19,6F25,9019,1D51,6B06,B719,901B,6F13
2273,71742,72784,B720,B718,B71F,B720,B71F,B71A,D888,499A,B43E,1D5A,D87F,B70E
2274,71759,72801,1D62,1D4E,1D4F,1D62,1D59,1D5A,21C0,9010,F90E,49E1,21B7,1D52
2275,71775,72818,49B3,49AD,499F,49E7,49DC,49D8,6B0F,D886,46BE,9023,6AFB,49CB
2276,71792,72834,902C,9022,9024,902B,9022,9019,B446,21C0,887D,D888,B446,901C
2277,71809,72851,D890,D887,D888,D897,D885,D888,F916,6AFB,C6BF,21C9,F915,D887
2278,71826,72868,21D1,21C8,21C9,21D1,21BF,21C9,46C6,C6C5,0F96,6B0F,46BD,21C1
2279,71842,72885,6B17,6B0D,6B0F,6B17,6B0D,6B0F,888F,0F95,58C2,B44F,887C,6B06
2280,71859,72901,B457,B445,B446,B457,B44E,B446,C6C7,58CA,A212,F916,C6C5,B43E
2281,71876,72918,F91E,F91D,F916,F91E,F91D,F916,0F9E,A211,EB42,46C6,0F95,F90E
2282,71893,72935,46CE,46CF,46D0,46DB,46CF,46D0,58CA,EB4C,3496,888F,58CA,46BE
2283,71909,72952,888D,8884,888F,888D,8884,8885,A21A,3495,7DD4,C6C7,A211,887D
2284,71926,72968,C6CF,C6C6,C6C7,C6D6,C6CE,C6C7,EB4A,7DC8,F47E,0F9E,EB4C,C6BF
2285,71943,72985,0FA6,0F9D,0F95,0FA6,0F9D,0F95,349E,F482,2389,58CA,3495,0F96
2286,71960,73002,58DB,58C9,58D3,58DB,58C9,58D3,7DD9,237E,6C7D,A21A,7DC8,58C2
2287,71976,73019,A22C,A219,A223,A22C,A219,A223,F486,6C7C,B5C6,EB4A,F482,A212
2288,71993,73036,EB52,EB53,EB4A,EB52,EB53,EB4A,2387,B5C6,FF02,349E,237E,EB42
2289,72010,73052,34A7,349D,349E,349D,349D,349E,6C7B,FEF7,43D9,7DD9,6C7C,3496
2290,72027,73069,7DE1,7DD0,7DD9,7DE1,7DD0,7DD9,B5CE,43D8,917A,F486,B5C6,7DD4
2291,72043,73086,F495,F485,F48B,F495,F485,F48B,FF00,9179,DABF,2387,FEF7,F47E
2292,72060,73103,2399,2386,2387,2399,2386,2387,43E1,DABC,23FE,6C7B,43D8,2389
2293,72077,73119,6C8D,6C7A,6C7B,6C8D,6C7A,6C7B,918F,2407,65C0,B5CE,9179,6C7D
2294,72094,73136,B5D6,B5CE,B5C4,B5D6,B5CE,B5C4,DAC5,65CA,A3FD,FF00,DABC,B5C6
2295,72110,73153,FF08,FF09,FF0A,FF08,FF09,FF0A,2413,A406,ECD7,43E1,2407,FF02
2296,72127,73170,43F1,43E0,43E9,43F1,43E0,43E9,65D3,ECCC,3601,918F,65CA,43D9
2297,72144,73186,918A,9181,918B,918A,9181,918B,A405,360B,7F57,DAC5,A406,917A
2298,72161,73203,DACD,DABA,DABD,DACD,DABA,DABD,ECD5,7F4D,C88C,2413,ECCC,DABF
2299,72177,73220,240E,240F,2410,240E,240F,2410,3612,C889,11D8,65D3,360B,23FE
2300,72194,73237,65D0,65D2,65C8,65D0,65D2,65C8,7F56,11D5,5B16,A405,7F4D,65C0
2301,72211,73253,A417,A404,A405,A417,A404,A405,C892,5B17,D42C,ECD5,C889,A3FD
2302,72228,73270,ECDD,ECDD,ECDE,ECDD,ECDD,ECDE,11D5,D426,0316,3612,11D5,ECD7
2303,72244,73287,3611,3608,3609,3611,3608,3609,5B1E,030B,4C1E,7F56,5B17,3601
2304,72261,73304,7F5E,7F55,7F56,7F5E,7F55,7F56,D434,4C28,90DD,C892,D426,7F57
2305,72278,73320,C89A,C891,C889,C89A,C891,C889,0322,90D4,DEB4,11D5,030B,C88C
2306,72295,73337,11E6,11D4,11DE,11E6,11D4,11DE,4C32,DEAC,27D9,5B1E,4C28,11D8
2307,72311,73354,5B28,5B14,5B1E,5B28,5B14,5B1E,90E5,27CF,7114,D434,90D4,5B16
2308,72328,73371,D43C,D42E,D42F,D43C,D42E,D42F,DEB5,7104,BA6C,0322,DEAC,D42C
2309,72345,73388,031D,031E,0316,031D,031E,0316,27D7,BA68,03A4,4C32,27CF,0316
2310,72361,73404,4C38,4C30,4C31,4C38,4C30,4C31,711D,03A7,4564,90E5,7104,4C1E
2311,72378,73421,90E5,90DC,90E9,90E5,90DC,90E9,BA72,4560,8383,DEB5,BA68,90DD
2312,72395,73438,DEBB,DEBB,DEB8,DEBB,DEBB,DEB8,03A7,8379,CC5C,27D7,03A7,DEB4
2313,72412,73455,27DF,27DF,27E1,27DF,27DF,27E1,455F,CC65,15A5,711D,4560,27D9
2314,72428,73471,7119,7112,7113,7119,7112,7113,8382,15A2,5ED2,BA72,8379,7114
2315,72445,73488,BA78,BA70,BA65,BA78,BA70,BA65,CC6E,5EDB,A81C,03A7,CC65,BA6C
2316,72462,73505,03A6,039F,03A1,03A6,039F,03A1,15AB,A827,F1AB,455F,15A2,03A4
2317,72479,73522,4571,4568,455F,4571,4568,455F,5EDA,F1B4,3B0D,8382,5EDB,4564
2318,72495,73538,8393,8381,8382,8393,8381,8382,A824,3B19,C84B,CC6E,A827,8383
2319,72512,73555,CC6C,CC6D,CC6E,CC6C,CC6D,CC6E,F1B3,C842,D66D,15AB,F1B4,CC5C
2320,72529,73572,15AA,15AA,15AB,15AA,15AA,15AB,3B1F,D66D,247C,5EDA,3B19,15A5
2321,72546,73589,5EEC,5ED9,5EDA,5EEC,5ED9,5EDA,C84B,2484,6CA5,A824,C879,5ED2
